No Offer,Savings Offer,Credit Card Offer,Personal Loan Offer,Investment Offer
0.03278713472945499,0.5167529483590262,0.5282212788379668,0.53091979195115,0.6701733483267505
-0.0008793942140945044,0.49025312150244466,0.2533630880555778,0.1974350145122824,0.4072600736111227
0.09289336468698733,0.5936025263892473,0.31344028459715473,0.23442457163355712,0.5062789875252484
0.054296542845180595,0.1972924263484881,0.3396759609478358,0.4009301811940387,0.3060376671838356
0.035061087831948,0.24832224199925923,0.45381045045775903,0.5279471438304184,0.5984934295617612
0.03318531436869701,0.5564724631825153,0.4307440817863962,0.38404467321667424,0.6739662989453218
0.0523026599429761,0.314739460324987,0.35686555601727576,0.272413451281674,0.42900632834924063
0.04479017934985943,0.2803567716766179,0.41531675764972914,0.2790754507753802,0.5028589161151701
0.008369873925226604,0.7096955971698246,0.09206207600131602,0.14851145358743623,0.1910868234702217
0.02567090715115148,0.460360539271292,0.3276419741540597,0.21455212683702105,0.41759140360204244
0.03371756150728579,0.6592361614004532,0.3232790349194451,0.3762739130393462,0.9356208768273513
0.05174523718853133,0.43425249341956246,0.19780212417871712,0.04398899239843886,0.18892781576688805
0.05873539251081117,0.29301968001794587,0.5047783807200256,0.376631255647657,0.3851609308361484
0.028927179051493588,0.5688284974013419,0.446433349809533,0.5645293590739213,0.8559367098747456
0.07929769833095812,0.43339812655259446,0.49579876793398603,0.5153658407679647,0.9268596785570583
0.05718829423491445,0.4472094762645398,0.468131180240827,0.4787691563786198,0.6744752224930045
0.024124629876892692,0.4849589003221651,0.5647361465525039,0.6455442750814507,0.8763511267086151
0.018076065261126286,0.3816349313526277,0.5689907945539739,0.5459522955465219,0.39787380455362886
0.043722160515080224,0.3684450668227134,0.3218680533499038,0.3556468359541666,0.6690870853373968
0.009531827158298364,0.3669559848916526,0.25140054946259127,0.1845583519057221,0.21065121635272954
0.07926783494692775,0.2931285662823151,0.4404632145693031,0.39340830208014643,0.35536805954514894
0.07292506748322491,0.3619340276773104,0.21552336239721678,0.06450875014215379,0.20166759695322292
0.019549269541826803,0.6045953139993563,0.2820692806906172,0.3004533497348172,0.7045212286390038
0.05369071282181921,0.5591167160783685,0.19480130341996332,0.1411414325408829,0.4495909057114999
0.039317830064430986,0.4018562934099491,0.5164522743802717,0.4038946081713011,0.44166371021808914
0.04707339623779319,0.3925723488658626,0.5026567170591583,0.3526975908666286,0.3803197010503767
0.11464169138623068,0.2387068866805122,0.5749700053154838,0.39765195286045946,0.44090127974736604
0.014022888127856977,0.5426635831353678,0.17215794105333915,0.19839080099897827,0.718082778996182
0.0183756495802055,0.34087223389389903,0.1766177183702427,0.22833429160500923,0.6415141760714864
0.02664427715231277,0.6323748291284097,0.19336373876744348,0.2897905270740572,0.3513057513215349
0.051116204979970256,0.34515632859485,0.5580039248774836,0.3779590162457474,0.4426154072829612
0.057509892178102914,0.379841856625324,0.369144347331747,0.41709718163782644,0.8388886518034474
0.003251833601740275,0.6308124693184951,0.028850831630024915,0.1379173903988501,0.25577366081262987
0.018884523701333207,0.6292478471874525,0.3932817502663636,0.5010627521520404,0.9298720561818775
0.07181240210111191,0.5461862600044113,0.22510142469441974,0.2506077331173784,0.3934162728521848
0.016145356489024598,0.7036626544057755,0.04107398840117424,0.07731097042940538,0.17401605664442626
0.07256591654920574,0.2771056359429413,0.5802453536179145,0.40883026225175356,0.4918532121332124
0.06516199073560178,0.3591312987246781,0.3366618975270917,0.15156959150406812,0.18067450491270484
0.052631703598692105,0.6879360300317046,0.1776735593777944,0.09441103210986715,0.2509801164523955
0.05604036399479115,0.7065139866121983,0.23840282980266145,0.24807973270037875,0.4479689548859961
0.021513291578062213,0.23546819623594678,0.4513777534608071,0.1548666877186733,0.30268841021323833
0.025889200872828574,0.20392747391673904,0.2877433515022073,0.23469560666391612,0.40398653658844014
0.030835878277587485,0.20329296462365046,0.2792465551700098,0.5053622295836482,0.862451667274894
0.07573086455944775,0.18321406847309468,0.3220669145592456,0.2718409506822787,0.5608824123117895
0.04012325510630233,0.5198901216436232,0.15825998706305036,0.08610775851004827,0.3377432738145724
0.0738039180681068,0.5215358038303946,0.36202514406734343,0.3170937798446613,0.47584688125089253
0.06981921256481147,0.7649283604135908,0.31373636282393436,0.4110379570843527,0.7338061089773409
0.017901392391696386,0.5353720043498278,0.31684338757051184,0.43701761115066473,0.8668235069195716
0.02513456731468621,0.46847505148832175,0.29688547483484296,0.2305821477138979,0.22038203509919355
0.007680952641102745,0.35796187398259816,0.507858147643644,0.5310068668338161,1.1742533829393753
0.0721573186450052,0.6119503265732,0.19590492391477646,0.045383037146718735,0.3032020841021671
0.017329471786920937,0.26726882441951627,0.24265675808663983,0.36022859723867945,0.8895941689879321
0.011424725107430419,0.40275568907876724,0.06302697403967226,0.022389471417107686,0.07960891596884695
0.06084438894306472,0.30844265160031953,0.29574541397293774,0.15329586607474258,0.19849726870831222
0.009160742554109112,0.08214298911206987,0.21945663470779558,0.2334186572197815,0.8608897677276175
0.05610262552050758,0.564674507263829,0.3694289156260565,0.3744321430408398,0.6713781657175008
0.052636786431112643,0.4020868830301676,0.28069924538432645,0.34498384426621564,0.5693978332892935
0.020967069662000813,0.5559494712142105,0.3273539413519134,0.2146467776897103,0.41151175522254474
0.027691612332810027,0.6542711624411406,0.18816850452275868,0.40854846212741625,0.2964396861809873
0.05057810964345635,0.3875983390735523,0.4656894692042038,0.5504643097180579,0.6664675308863076
0.02543059251509245,0.28910690061394545,0.4289210567306357,0.20976820570063712,0.1604034032370562
0.041844504803369195,0.15483340906315327,0.19927196589199433,0.11484686580470757,0.5597604729830897
0.029095234369244907,0.26405489440296076,0.11351862270562584,0.1649222814323077,0.09654074962589507
0.054289405977750664,0.6039729522511271,0.4224157069397181,0.6233004222057716,0.9797338953424863
0.022771907492374434,0.4709388128733293,0.41109866573601167,0.7044511322851024,0.8724082688012773
0.00823231118992723,0.7838126030917194,0.29773091058315004,0.26277396972957534,0.4011210334834281
0.06310771164073621,0.137347718830371,0.4666259430001482,0.3028717425161796,0.2777205326018874
0.04900741066914482,0.5284160762438499,0.46870964903459733,0.5333641346284527,0.6066927253405902
0.052669488024069136,0.3890814603949222,0.07552760285326801,0.032302086811328345,0.19048708813818455
0.05266118840298599,0.5296148803435686,0.39167830563395706,0.2872427014850152,0.5150317627472061
0.0065901227230812,0.10093862428608055,0.1340129582843782,0.2945287824692007,1.0987795368836168
0.0468876537720206,0.45740449247649356,0.22141376499113968,0.10957622446191978,0.30473096054911963
0.017975896617825917,0.3111736222653592,0.2389208992808613,0.017648722075338397,0.1871132763703609
0.009196901674194036,0.4516964106741125,0.23432113071970218,0.22298095953341773,0.23206194799536023
0.03021023496456532,0.4430180422215469,0.3937482575060826,0.3197409765679339,0.7167134110925178
0.018248135420358722,0.34917534653100785,0.30529678607529787,0.15004498064634605,0.5171967231617539
0.05387142163349961,0.3695307905482641,0.21706484597748757,0.3890817350810262,1.0475221372221122
0.03984567413535198,0.23738676215113036,0.30248597764723634,0.22643051766808273,0.36928795756775884
0.008968896276711932,0.46504873555250487,0.5152313839847172,0.6664690486099072,0.8395499559436364
0.06886590160173087,0.4373452763745528,0.47471330729950123,0.6688313290925314,0.8067237577013447
0.06658096545543557,0.40288154681888855,0.6610054802622368,0.46380587197548795,0.44135462405647863
0.055515642429797306,0.3742616324758918,0.4512233171872208,0.3747064146377664,0.33321698025238433
0.06619416616223261,0.2203372084323975,0.17831148202395575,0.08237583508873317,0.7126568296773672
0.009293907301286895,0.23162409270783954,0.20237969186699714,0.4854035827971132,1.1242846999145477
0.020629561623862862,0.14950724254157144,0.19025231844856794,0.08053238052586564,0.9110098325320681
0.04772229800342283,0.3812448634546214,0.33594387314139174,0.41819524782473094,0.6039909114337862
0.0203680666023171,0.38294151218151423,0.43070945527031385,0.3813027215257563,0.9954929608590039
-0.008438215640228272,0.19268977016098138,0.0782743148783382,0.30223102173144806,0.5714184146402392
0.038752305245742774,0.18582293608715678,0.07976338815990978,0.11059874834151111,0.4052695187552341
0.04274899343133178,0.17798032253307539,0.494017432102299,0.6919235259114778,0.4682873040769503
0.03294012150541388,0.34383064822054066,0.3973956491893543,0.5308593800146365,1.135942960639858
0.025277336680534383,0.2715530186116327,0.1410195617382165,0.0864600142906696,0.4007955558953408
0.011059629993528986,0.32209448207365027,0.2634254889201482,0.08905357268965568,0.2150270851977176
0.09193064162581632,0.45565930364122187,0.2978342305878535,0.3938363689585833,0.6330926433977078
0.02888226448415778,0.4893009919006611,0.5114176364400528,0.44479778752613336,0.7148344047673467
0.0326135311055278,0.49443894499726726,0.22791969064569345,0.14209607454583734,0.7653514362162291
0.032637710813401666,0.24765848009617525,0.10958237803829253,0.10815961045587552,0.0900977028240012
0.04871667588742932,0.0,0.0,0.06456376886954322,0.2956833633702374
-0.00042552648706081515,0.08546382271838554,0.3849062989963946,0.1295025693890804,0.21512758858562206
0.018973582515785976,0.3762373067433437,0.48530617171913504,0.8209662196534742,0.42055519219129234
0.06451635418131367,0.5725200510066782,0.2952358855615343,0.4181813500047281,0.4727298909682791
0.05340545943131557,0.21195698579882044,0.25821560752244344,0.6001783490068768,0.2696777479934501
0.0678681588318623,0.6769367828881695,0.15507791446080554,0.13287240222861468,0.1970767881747953
0.046302673129756555,0.39351940333984614,0.3555142850237339,0.3611627811048076,0.6319522886907601
0.018354372952786878,0.31954309171095713,0.24431969682116367,0.3151695018667208,0.9024205810972721
-0.013465176594119051,0.08864944335670494,0.15408253575756198,0.5975057730929068,0.24570081561052787
0.019795996293574262,0.360870365372716,0.36007520480331845,0.34239050519159575,0.847310401427753
0.06229412231923319,0.3675160441131332,0.22195737711686972,0.04906649055304666,0.19557566907805285
0.00933511615433824,0.28262038988170407,0.22149395772643843,0.13167044192306016,0.23153817219428385
0.016117595783723924,0.262021325288287,0.5372743793291465,0.29859476652366357,0.3308653840925547
0.03665455167637975,0.3973474197930724,0.19602439965958296,0.13832651110340805,0.5124967680869801
0.03929405040222918,0.3652274334763038,0.2499680379441001,0.15789853141966956,0.10186313648497691
0.043429967721050323,0.42475962224824926,0.3672285276362044,0.35036388776520616,1.0021337358162663
0.062415929748821264,0.5544147353136443,0.503673811155222,0.6243214641977726,0.643321960350034
0.017531852172023677,0.21195895571708595,0.6512265740477934,0.4010756205507589,0.3401165788187725
0.03708292662160064,0.248146310906593,0.20036756768936306,0.402913995635065,0.26699083969589865
0.015236926185387906,0.6911717602567838,0.18630955670451302,0.1180869993900254,0.34887730954514096
0.022560489864046636,0.5872483922593743,0.4250943072216273,0.32522481686212684,0.7529052097903957
-0.007129446312941188,0.27361955384865655,0.4622315099907386,0.16423566301309633,0.2561405634366243
-0.0011847297592786146,0.0,0.03384716410359723,0.0,0.34410014044846343
0.04524319673665815,0.5285458525917985,0.4067058626786859,0.4802378859060433,0.6750841682723974
0.03256531052022216,0.22554423600428028,0.38727572033905766,0.6009262262323748,0.4753157179320692
0.060549496347193296,0.4741656642946829,0.2344468444414763,0.14990412530249927,0.7760802254045617
0.03607141617502522,0.25352269998646937,0.4479050790314191,0.6661814604118058,0.4322919981597062
0.048735696669255105,0.3152379247805924,0.7241103808852065,0.34322402093248133,0.1882432640781903
0.021367079489085124,0.46764531436583856,0.4950986508046417,0.6877017463855724,0.9408583116833119
0.02786198044233091,0.3493815816087523,0.12633870819123233,0.01789535657245047,0.1339548882997439
0.07096013290373807,0.3158835409878633,0.36083196209947244,0.2695041754937423,0.492816105454435
0.012808648112098291,0.18513917627913237,0.0730080188794912,0.3070119752707227,0.17488457327680504
0.0,0.3853540554946802,0.05107444195669565,0.0234953441520768,0.054722890718088085
0.014541300441892929,0.17672407133488527,0.6146828750704257,0.1967632548780746,0.33484505155256455
0.06643665096101753,0.36148006970456453,0.47152334364709536,0.5306756902019703,0.8276209191985124
0.018387079877428714,0.25971342028743705,0.5346106187424694,0.27963767661835637,0.3122634723056547
-0.004361409330988878,0.3221950829223673,0.4504487101607197,0.23375810552342657,0.7401157636352276
0.030159399895490355,0.3646648677211058,0.09775285320216945,0.05921309593910032,0.7975604073097727
0.04622216559600659,0.3997989582389634,0.5722971681891285,0.6008690878021281,0.8884480627888403
0.018749995858711056,0.32942211894356666,0.1238725501145666,0.12719291113506864,0.4272482777089484
0.01853607237185195,0.1696124788203929,0.19909085760720546,0.2488333497982564,0.9648879140926226
0.01939942094913046,0.1280684534595794,0.2737499383052386,0.5500632401648216,0.20238474421106567
0.01947784737920309,0.15463961520678826,0.2945630174051743,0.3714015910013108,0.800292785301057
-0.0014059700028666387,0.6954431009142528,0.06831615129883348,0.06689178090331357,0.1504295646965068
0.017967445476335425,0.3378773224747849,0.21858373903558115,0.2413484904759485,0.4514096113387538
-0.01976951765201376,0.677771902268215,0.21793929210111673,0.12928827123094538,0.08452331626161795
0.0359913453514932,0.14949506778832988,0.12531318453775928,0.14306606538070948,0.7967799234077866
0.03767487276521586,0.2874053439315496,0.3193898820987864,0.26245933644308117,0.3404040315363689
0.019648523369616706,0.5797614959180012,0.21433126561145543,0.11562745039011389,0.2946423247844912
0.04515260454198003,0.6297414027414061,0.30956418025305626,0.42558871366903006,0.19011271249247144
0.02836316061326991,0.19271003214113322,0.3819512637941197,0.25525747229305057,0.8783748120136634
0.034717216362829866,0.3706346494207964,0.3623265561505767,0.42818800015355873,0.8397398158748446
0.042511348407432245,0.6899360119569311,0.2893575792866657,0.31212182058081345,0.5632953780266481
0.01759850171336768,0.5175464545192086,0.03405940994706779,0.19442781003839643,0.21667032348218723
0.01733975136909019,0.28124648827894905,0.07830021811248287,0.21722845525724974,0.8714057104160837
0.019735821117979238,0.38413208445168434,0.17494893488289914,0.06361504590060167,0.0007659937107614223
0.026706880862040917,0.16893567174426838,0.15550449490824486,0.2243170548141719,0.44969781277923665
0.021560386505607786,0.26380907300108547,0.21320244902095928,0.25518972501437953,0.8992463915769093
0.015865268168668775,0.28910550208302316,0.35805269368547915,0.46265355156259347,0.35376635114759586
-0.006643031050566801,0.1859854000323341,0.3607399919397392,0.3143660112038244,1.012942039698479
-0.005752346461422374,0.20321037727198188,0.5563949778951953,0.7114831383463022,0.4990824268064189
0.07628590033284302,0.2427871805448971,0.22876732659746515,0.7363395466158396,0.4433027649209601
-0.0016963668132529597,0.13333840604830854,0.3932004888884919,0.12164026286535191,0.15554814929832708
0.03489696660539981,0.6379852583144761,0.3774135209191959,0.4902360858971111,0.9759145908276137
0.013517897188500844,0.7544471386003712,0.24893262206135314,0.356305189543917,0.3730556376578637
0.030679118148255954,0.09724603261951272,0.20072768733866955,0.3018536692231626,0.5960978179960945
0.019950551787629424,0.7289690445981125,0.1515669945529462,0.19012516914108402,0.5316686514498693
0.003422216358305789,0.3665595565480427,0.25516117411512124,0.021179219177738805,0.19341525578695076
0.04360480844007845,0.6122160732869929,0.2823679718473404,0.21329973309109876,0.3743463740448093
0.011833889433866622,0.40973753703678173,0.2859493211090534,0.5870367567780733,1.1258719096950034
0.010701391052353057,0.672921413100369,0.10609676329888526,0.11590557514511315,0.26858981188418535
0.06262379557211124,0.35258629512599066,0.260828326313309,0.3872959958272721,0.8396235712144732
-0.0344572937840846,0.32908616016783215,0.2550217365871845,0.8161953193948608,0.3844474640728943
-0.004968429328596684,0.3507220483222175,0.24168648397007314,0.27987025588657055,0.944742231740761
0.03264965825793085,0.2335751779832036,0.09292587071361257,0.10981217298947779,0.34270873153370063
-0.004716933485341962,0.39308869779399014,0.5972211995346489,0.4041195284514116,0.3791412870821887
0.01752979353098641,0.12061922660521777,0.3494771308373033,0.13253517866552478,0.09587829987496108
0.027249630772631636,0.31346157372121136,0.6032513357300869,0.3598753901997169,0.3726916466916883
0.006093547460380848,0.2543525298646391,0.13084201504919707,0.06090884882042826,0.5630595971433803
0.008489371583564933,0.24813425194397876,0.12470737013812969,0.49528368334755635,0.827201987229794
0.059831422234831386,0.4382160598771821,0.13102133348054434,0.21686032187739898,0.2463849336255277
0.0037407903706077085,0.19723320920494086,0.09202802828024656,0.0,0.6356185071868642
-0.0017154092917504755,0.3409153032235381,0.2597782432996826,0.03407144767035193,0.2037423667494902
0.005403104668409147,0.40520350068135835,0.579952810123253,0.43511236238449325,0.45702773148079345
0.02949012377624931,0.29969515520867657,0.19841008416344239,0.2523312282426026,0.6297299038108455
0.03516005791644305,0.2566036659385198,0.20725244162705814,0.5228023747410396,0.27481413479661543
0.023062790541446384,0.0,0.1316954427509769,0.32688916146001207,0.8986594380768378
0.018656062132060787,0.3568100647560956,0.18338945049573602,0.20105320716837013,0.09400351652123873
0.0411958527522171,0.34821628204131383,0.1444360403291915,0.16911551976091913,0.6544081930342415
0.011924717539903084,0.5537106185494519,0.24116751302801662,0.37516923249936496,0.27008012909149737
0.05410241339171604,0.1877850996432068,0.2894677988696883,0.25306537024118964,0.6785569737351279
0.01885395015884206,0.14438462735398247,0.2881579910606073,0.22836611539655216,0.6335432389885466
0.008480028282855264,0.2447676845590123,0.11141114529135854,0.06560490097097153,0.3896254707928082
0.014274650755599775,0.26199272776520277,0.07677031410013513,0.04342202564554648,0.05663106355090951
0.01494224871053389,0.26651468811413975,0.0,0.06121032663746857,0.0
0.06239248446883249,0.46055513093662837,0.3006706687476,0.481940628360485,0.903444217970783
0.02020538497915328,0.177867792792535,0.6067865411299619,0.1946104625175655,0.3405492106177956
0.00499232348978524,0.7477203053107845,0.1613786092208014,0.2003036070122788,0.38247257568871174
0.002097993552625601,0.12823288320536408,0.05533397337915777,0.7185673163387396,0.2417857580470672
0.05150625791732935,0.3714360163526545,0.543808311072961,0.4670059772194708,0.6902496699385504
0.027230592874365103,0.2566399089752516,0.10943011997410763,0.6122808239955745,0.23655693952132756
0.00227268516174676,0.25247506356525273,0.27338662958268556,0.7759771026201642,0.44523540079531204
0.04425874284276669,0.1256871068312294,0.47280422243059633,0.20059552790373342,0.26505924940553116
0.03600643364391037,0.25530091780595116,0.29543660730188054,0.09962108478786778,0.14864442873525605
-0.0002783155548815204,0.2657308468928046,0.2500038673242414,0.12103839563398004,0.752225777983819
0.006913418151651144,0.09612203874510702,0.6330955694759428,0.20092540534152944,0.4457602368889854
0.02428166589667082,0.06690221346762273,0.0,0.01535066327594331,0.12740441612449607
0.023775233085470852,0.19276798897767178,0.32697464366733064,0.7909292522023742,0.0
0.022153114895407548,0.2545635245604261,0.24678383072466978,0.2488913592082816,0.9821746690047687
-0.001126361778379395,0.10930920320482809,0.29209075079963664,0.7432873825623604,0.11486138333743803
0.03265403020501326,0.14999412212603172,0.3492409262050986,0.7116215489557346,0.3244062839794796
0.02054336102623296,0.5491281588298108,0.03195607642247231,0.04346623934278027,0.11586480505549132
0.0,0.6095203034624372,0.10397849259298401,0.2639580732966942,0.37005072015241336
0.007220841168140393,0.528510449756082,0.04409175267217999,0.0,0.20066028011155823
0.025507849462198084,0.26244714650628137,0.11016743635445123,0.5991700223513715,0.0
0.043734495948091826,0.0,0.328278801290252,0.15402079202493932,0.11446117394025496
0.005059136838001379,0.16425367681622163,0.5748509081829059,0.14730319428478184,0.06869171929584209
0.0041470829855889246,0.03991684788468456,0.20352739177046558,0.042286561275329856,0.0
0.018091728450785712,0.061513600294703576,0.19445592943078546,0.08256271524149866,0.8386812515364547
0.0,0.5572967091846319,0.10043970287636757,0.1652219430944446,0.0
0.007826698100552403,0.0470210721179157,0.21791003235484527,0.06337189399419356,0.6061579334311168
0.0,0.07593260125263356,0.11719912704205587,0.0,0.3533767417697888
0.0061596734713840326,0.08048853952791521,0.04194534634026681,0.3712953224576397,0.0
